"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLACEUS","199202","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199203","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199204","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199205","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199206","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199207","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199208","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199209","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199210","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199211","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199212","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199213","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199301","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199302","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199303","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199304","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199305","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199306","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199307","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199308","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199309","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199310","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199311","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199312","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199313","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199401","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199402","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199403","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199404","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199405","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199406","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199407","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199408","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199409","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199410","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199411","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199412","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199413","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199501","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199502","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199503","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199504","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199505","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199506","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199507","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199508","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199509","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199510","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199511","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199512","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199513","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199601","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199602","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199603","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199604","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199605","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199606","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199607","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199608","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199609","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199610","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199611","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199612","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199613","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199701","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199702","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199703","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199704","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199705","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199706","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199707","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199708","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199709","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199710","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199711","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199712","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199713","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199801","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199802","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199803","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199804","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199805","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199806","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199807","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199808","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199809","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199810","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199811","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199812","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199813","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199901","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199902","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199903","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199904","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199905","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199906","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199907","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199908","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199909","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199910","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199911","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199912","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","199913","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200001","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200002","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200003","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200004","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200005","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200006","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200007","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200008","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200009","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200010","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200011","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200012","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200013","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200101","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200102","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200103","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200104","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200105","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200106","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200107","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200108","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200109","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200110","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200111","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200112","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200113","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200201","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200202","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200203","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200204","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200205","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200206","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200207","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200208","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200209","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200210","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200211","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200212","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200213","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200301","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200302","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200303","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200304","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200305","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200306","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200307","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200308","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200309","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200310","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200311","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200312","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200313","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200401","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200402","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200403","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLACEUS","200404","0","1","Coal Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
